earnings,gender,age,region,education
51.44230652,female,54,South,18
17.09401703,male,43,South,13
32.05128098,male,44,South,16
19.66783142,female,36,South,18
19.23077011,male,46,South,12
21.15384674,female,25,South,16
24.03846169,male,32,South,12
31.25,female,35,South,16
21.63461494,male,43,South,12
17.09401703,male,50,South,16
18.88888931,male,43,South,18
14.10256386,male,38,South,12
21.82692337,female,43,South,16
20.19230843,male,27,South,13
10.57692337,male,36,South,9
6.230769157,male,47,West,13
31.25,male,46,West,13
32.69230652,male,56,West,12
16.82692337,male,46,West,14
19.23077011,male,30,West,13
28.22740364,male,26,West,16
11.53846169,female,61,West,12
4.807692528,male,37,West,13
17.30769157,female,36,West,14
13.46153831,female,23,West,13
19.13461494,male,27,West,13
23.55769157,male,46,West,12
21.63461494,female,45,West,16
16.7142849,male,34,Northeast,16
15.38461494,male,46,Northeast,12
14.42307663,female,46,Northeast,12
23.77622414,male,45,Northeast,12
12.98076916,female,60,Northeast,13
16.23931694,male,38,South,12
10.57692337,female,38,South,12
25,female,29,South,13
15.73426533,male,36,South,12
18.80341911,female,38,South,12
5.555555344,female,47,South,12
14.42307663,male,43,South,9
2.322916746,male,48,South,18
15.0831728,female,44,South,16
15.86538506,female,28,South,12
28.63247871,male,27,Midwest,18
21.05999947,male,29,West,16
43.95604324,female,36,West,16
34.18803406,male,39,West,18
23.07692337,male,34,West,13
8.17307663,female,33,West,12
19.23077011,male,41,West,12
19.7505188,female,34,West,14
23.07692337,male,33,West,12
34.61538315,male,48,West,13
23.07692337,male,37,West,12
12.23776245,male,32,West,14
27.77777863,male,53,West,18
15.38461494,female,45,West,16
13.39615345,male,45,West,12
15.86538506,male,52,South,12
23.55769157,female,45,Midwest,16
18.3150177,male,52,Midwest,16
14.83516502,female,45,Midwest,14
24.03846169,male,58,Midwest,12
12.01923084,male,44,Midwest,12
7.692307472,female,48,Midwest,12
7.692307472,male,55,Midwest,13
10.10336494,male,23,Midwest,12
21.36752129,male,44,Midwest,12
18.26922989,male,35,Midwest,11
20.43269157,male,35,West,18
16.34615326,male,32,Midwest,12
10.5,male,41,Midwest,13
18.18181801,female,40,Midwest,16
17.62820435,female,27,West,14
12.98076916,male,26,West,13
18.75,female,39,West,13
13.35470104,female,26,West,13
13.84615421,male,32,West,12
23.58974266,male,46,West,16
12.5,female,47,West,14
24.03846169,male,63,West,14
29.30402946,male,33,West,12
22.72727203,male,41,West,13
4.340659142,female,37,West,13
12.30769253,male,38,West,13
10.57692337,female,38,West,14
20.97902107,male,39,West,13
14.42307663,female,31,West,13
38.46154022,male,37,West,13
13.55961514,female,44,West,13
22.30769157,male,37,West,13
11.53846169,female,45,West,13
12.5,male,44,Northeast,16
9.615385056,female,35,Northeast,16
9.615385056,female,57,Northeast,13
17.49112511,male,43,Northeast,12
17.30769157,female,50,Northeast,18
20.19230843,male,38,South,12
19.23077011,male,37,Northeast,18
10.28846169,female,37,Northeast,16
4.166666508,male,29,South,16
21.63461494,female,57,South,16
36.05769348,female,57,South,16
19.23077011,male,53,South,13
16.39999962,female,39,South,18
7.211538315,male,35,South,12
15.38461494,female,57,Midwest,14
16.34615326,male,58,Midwest,12
10.96153831,male,24,Midwest,12
13.98601437,male,63,Midwest,13
21.53846169,male,60,Midwest,16
20.19230843,female,33,South,13
18.26922989,female,28,South,12
13.46153831,female,54,South,12
28.84615326,female,50,South,13
46.15384674,male,29,South,13
11.53846169,male,26,Northeast,12
13.46153831,male,56,Northeast,12
26.44230843,male,56,Northeast,16
15.81196594,female,50,Northeast,12
13.72549057,male,45,Northeast,14
5.769230843,female,60,Northeast,12
19.23077011,male,63,Northeast,16
20.08846092,male,40,Northeast,12
19.23077011,female,43,Northeast,12
16,female,51,Northeast,13
12.5,female,43,Northeast,12
12.69230747,male,31,Northeast,16
18.81270981,male,56,South,12
20.83333397,male,26,South,18
13.02083302,male,23,South,12
32.05128098,male,36,South,12
22.11538506,male,40,South,18
27.97202873,male,33,South,14
23.5,male,42,South,16
35.57692337,female,38,South,18
10.81002331,male,49,South,19
19.23077011,male,47,Northeast,12
21.52014732,female,42,South,13
15.06410217,male,42,South,12
28.84615326,male,30,Midwest,12
10.9375,female,29,Midwest,12
16.15384674,female,31,Midwest,18
22.52747345,male,31,Midwest,12
23.50427437,male,28,Midwest,16
14.90384579,male,22,Midwest,16
38.46154022,male,32,Midwest,16
46.15384674,male,56,Midwest,18
20,male,46,Midwest,13
25.34964943,male,44,Midwest,12
13.18681335,female,37,Midwest,12
14.83461571,male,62,South,20
9.615385056,male,27,West,12
11.29019642,female,35,Northeast,16
21.36752129,male,40,Northeast,12
11,male,36,West,18
6.978022099,female,64,Midwest,12
14.42307663,male,35,Midwest,12
10.09615421,female,24,West,14
4.038461685,female,44,West,13
16.82692337,female,51,West,12
32.69230652,female,52,Northeast,18
27.88461494,male,54,Northeast,18
25.64102554,male,32,Northeast,18
22.59615326,female,48,Northeast,13
20.43269157,male,51,Northeast,12
38.46154022,female,60,Northeast,20
29.32692337,male,43,Northeast,14
19.71153831,female,39,Northeast,13
12.5,female,60,Midwest,14
20.19230843,male,47,Midwest,14
12.5,female,39,Midwest,12
38.46154022,male,53,Midwest,16
12.01923084,female,44,Midwest,12
12.01923084,male,41,Midwest,11
21.15384674,male,26,Midwest,16
9.375,male,25,Midwest,12
11.875,female,24,Midwest,13
6.25,male,64,Midwest,14
19.23077011,male,35,Midwest,13
16.02564049,male,40,Northeast,16
14.42307663,male,51,Northeast,16
13.2867136,male,49,Northeast,12
20.67307663,male,48,Northeast,12
17.30817223,male,45,South,12
33.65384674,female,44,South,14
33.79121017,male,60,West,16
19.23077011,female,52,West,16
37.39316177,female,36,West,14
33.65384674,male,35,Midwest,18
20.19230843,female,31,Midwest,16
18.07692337,male,52,Midwest,19
15.59251595,female,37,Midwest,14
15.86538506,male,40,Midwest,12
15.38461494,male,41,Midwest,12
19.23077011,male,41,Midwest,12
10.76923084,female,23,West,14
17.09401703,male,32,West,16
15.86538506,female,31,West,16
11.28205109,female,48,West,12
17.20647812,male,48,West,12
15.38461494,female,43,South,16
26.92307663,female,49,South,13
18.07692337,male,47,South,13
13.40865421,male,47,South,12
27.27272797,male,56,South,14
21.81318665,female,49,South,16
12.98076916,female,31,West,14
17.20647812,female,47,West,13
29.80769157,male,38,West,14
28.84615326,male,55,West,16
22.11538506,male,37,South,14
9.615385056,female,30,South,13
6.25,male,25,South,13
20.2429142,male,58,West,16
16.19433212,female,57,West,13
14.42307663,male,37,West,12
21.15384674,female,37,West,12
15.38461494,male,34,West,13
40.86538315,male,32,South,16
14.42307663,male,49,West,13
9,female,56,West,12
24.03846169,female,27,West,18
22.59615326,male,27,West,16
41.34615326,male,36,West,16
31.25,female,50,West,16
18.69658089,male,52,West,12
10,female,44,West,12
12.35576916,female,39,West,19
38.46154022,male,48,West,19
44.11764526,male,45,West,18
19.23077011,male,34,West,12
11.53846169,female,43,West,13
28.07692337,female,45,Midwest,16
32.69230652,male,46,Midwest,16
26.44230843,male,26,West,16
17.30769157,male,24,West,13
17.30769157,male,41,West,13
26.92307663,female,36,West,16
12.5,male,51,Midwest,13
13.70192337,female,50,West,12
3.059440613,female,42,West,16
14.61538506,male,48,West,13
6.730769157,female,40,West,10
16.82692337,male,27,West,18
15.38461494,female,28,West,16
36.05769348,male,36,Northeast,16
40.86538315,female,32,Northeast,16
20,male,31,Northeast,16
35.57692337,female,47,Northeast,16
12.01923084,male,45,Northeast,16
13.67521381,male,50,South,12
7.5,male,23,South,11
33.65384674,female,46,South,13
12.5,male,25,South,12
22.64957237,male,54,South,16
22.77327919,female,57,South,14
27.88461494,male,57,South,13
7,female,37,South,19
17.30769157,female,63,South,16
14.28571415,male,28,South,13
21.63461494,male,57,South,13
11.53846169,male,31,South,14
11.53846169,female,28,South,16
13.46153831,male,36,South,12
18.26922989,female,41,South,16
9.890110016,male,39,South,12
18.80341911,female,51,South,16
15.82499981,female,48,South,12
16.34615326,male,44,South,12
20.09615326,female,35,South,13
8.241758347,male,26,South,13
19.23077011,female,25,South,16
14.02243614,male,48,South,13
20.5128212,female,41,South,13
48.55769348,female,40,South,16
21.63461494,male,40,South,16
48.07692337,male,39,South,16
8.653845787,female,52,South,6
7.916666508,male,21,West,13
20.45454597,female,51,West,14
23.69505501,male,61,West,13
12.01923084,female,49,West,16
43.26922989,male,33,West,16
26.44230843,female,35,West,16
17.58241844,female,42,Midwest,16
30.76922989,male,44,Midwest,14
21.63461494,female,44,Midwest,16
28.57781792,female,44,Midwest,16
16.15384674,male,32,Midwest,14
9.899999619,female,36,Midwest,12
12.5,female,59,Midwest,13
28.84615326,male,46,Midwest,12
26.92307663,female,34,Midwest,18
38.42657471,male,39,Midwest,20
16.48351669,male,31,West,16
22.18934822,female,35,Midwest,18
20.0854702,male,38,Midwest,19
14.42307663,female,25,Midwest,16
34.18803406,male,46,Midwest,14
6.546644688,female,56,Midwest,14
4.326922894,female,26,Midwest,12
6.25,female,44,Midwest,12
17.09401703,male,33,West,16
13.46153831,female,34,West,16
10.48076916,female,37,Midwest,12
11.25480747,male,52,Midwest,12
15.15054989,female,49,South,14
19.23077011,female,44,Midwest,12
6,female,57,South,12
14.9572649,male,23,South,12
5,female,53,South,12
20.5128212,male,53,South,12
17.30769157,female,58,Northeast,14
32.58546829,female,49,Northeast,16
8.791209221,female,60,Northeast,12
12.20414162,male,61,Northeast,12
18.26922989,female,36,Northeast,18
21.63461494,male,48,Northeast,16
11.5,female,22,Northeast,12
9.615385056,male,42,Northeast,12
14.6875,female,29,West,16
31.46853065,female,48,South,14
23.31730843,male,47,South,12
22.43589783,female,43,South,12
18.46153831,male,61,South,20
28.84615326,female,59,South,18
28.84615326,female,30,South,20
19.23077011,male,34,South,18
17.30769157,female,47,South,12
18.26922989,male,32,Northeast,12
26.63461494,female,52,Northeast,14
26.44230843,male,51,Northeast,12
28.84615326,male,59,Northeast,12
19.23077011,male,27,Northeast,13
20.5128212,male,44,Northeast,12
23.07692337,male,43,Northeast,16
24.03846169,male,33,Midwest,13
8.653845787,female,61,Midwest,14
38.46154022,male,55,Midwest,13
14.42307663,female,59,Midwest,14
39.42307663,male,55,Midwest,16
37.5,female,52,Midwest,18
16.82692337,female,24,Midwest,16
14.42307663,female,21,Midwest,16
9.615385056,male,51,Midwest,12
10.57692337,female,47,Midwest,12
32.47863388,male,31,Midwest,19
25.48077011,female,31,Midwest,16
15.86538506,male,33,Midwest,16
8.293269157,male,45,Midwest,14
14,female,53,Midwest,12
10.77461529,female,58,Midwest,12
5.128205299,male,26,Midwest,12
17.30769157,male,41,Midwest,12
36.44230652,male,44,Midwest,14
12.98076916,female,41,Midwest,14
35.7142868,female,53,Midwest,18
7.692307472,male,21,South,13
14.42307663,female,58,South,12
19.23077011,male,40,South,12
12.5,female,34,South,12
43.26922989,male,38,South,12
24.03846169,male,63,West,13
24.03846169,male,30,Midwest,16
14.42307663,female,30,Midwest,12
5.06072855,female,53,West,13
9.615385056,male,56,West,12
14.51923084,male,28,West,13
13.65384579,female,26,West,16
28.84615326,male,40,Midwest,14
17.30769157,female,43,Midwest,14
8.649999619,female,60,West,13
13.99567318,male,51,West,14
11.05769253,female,34,West,9
10.4651165,female,62,Northeast,12
8.17307663,male,54,Northeast,18
31.25,female,27,Northeast,16
27.88461494,male,35,Northeast,16
26.49572563,male,46,Northeast,13
36.05769348,male,61,Northeast,16
32.96703339,female,47,Northeast,14
42.30769348,male,43,Northeast,13
20.76922989,female,51,Northeast,16
48.07692337,male,51,Northeast,16
19.23077011,female,62,Northeast,13
12,male,48,Northeast,12
15.38461494,female,42,West,16
41.82692337,male,45,West,16
27.40384674,female,42,West,16
35.55577087,male,52,Northeast,13
12.98076916,female,43,Northeast,14
33.17307663,male,45,Northeast,13
12.18461514,female,43,Northeast,12
33.65384674,male,34,Northeast,13
21.36752129,male,50,Northeast,18
48.07692337,male,48,Northeast,16
8.653845787,female,30,Northeast,13
17.30769157,male,43,Northeast,12
28.84615326,male,32,Northeast,13
28.36538506,female,29,Northeast,18
12.66009617,male,35,Northeast,19
19.23077011,female,28,Northeast,13
13.94230747,female,47,Northeast,12
19.23077011,male,25,Northeast,14
20.62936974,female,43,Northeast,13
48.07692337,female,57,Northeast,20
52.88461685,male,61,Northeast,18
14.05325413,male,51,South,12
19.23077011,female,48,South,12
3.846153736,male,22,South,12
9.615385056,male,56,Midwest,11
12.125,male,28,West,13
16.26373672,male,36,Midwest,13
14.42307663,male,26,Midwest,16
13.46153831,male,27,Midwest,16
14.42307663,male,27,Midwest,13
12.01923084,male,25,Midwest,13
24.03846169,female,64,South,13
38.94230652,male,62,Midwest,12
49.51922989,male,30,Midwest,14
33.85416794,male,58,South,12
15,male,47,Midwest,12
15.13609505,female,48,Midwest,13
29.05982971,female,40,Midwest,18
21,male,43,Midwest,12
29.9145298,male,44,Midwest,19
24.61538506,female,45,Midwest,18
27.88461494,male,52,Midwest,16
30.04807663,female,51,Midwest,14
21.63461494,male,52,Midwest,14
13.94230747,female,51,Midwest,14
31.53846169,male,55,Midwest,18
23.07692337,female,55,Midwest,16
18.26922989,female,54,West,16
36.82487869,male,56,West,20
17.20647812,male,26,Northeast,16
17.0040493,female,26,Northeast,16
9.134614944,male,49,Northeast,12
51.70940018,male,63,Northeast,18
11.21794891,male,62,Northeast,16
12.98076916,female,62,Northeast,16
10.45192337,female,34,Northeast,12
47.00854874,female,41,Northeast,16
36.05769348,male,38,Northeast,16
15.06410217,male,41,Northeast,12
20,female,42,Northeast,14
28.84615326,male,39,Northeast,13
20.19230843,female,37,Northeast,14
36.94332123,male,38,Northeast,16
38.46154022,female,37,Northeast,12
28.84615326,male,38,Northeast,14
29.80769157,female,50,Northeast,14
14.42307663,male,50,Northeast,12
55.28845978,male,29,West,18
20.2429142,female,47,Northeast,14
23.44573212,male,42,Northeast,13
16.02564049,male,42,Northeast,12
31.49230766,male,42,Northeast,13
24.51922989,male,41,Northeast,16
15,female,30,South,19
12.63736248,female,29,West,18
10.09615421,male,55,Midwest,12
8.538461685,female,24,Midwest,13
11,male,29,Midwest,12
19.23077011,male,62,Midwest,12
26.92307663,female,52,Midwest,12
7.18725729,male,54,Midwest,13
16.82692337,male,24,Midwest,14
19.87179565,female,55,South,16
12.5,male,41,South,12
8.547008514,female,29,South,13
17.09401703,male,51,South,13
14.65201473,male,35,South,12
15.38461494,male,35,South,12
26.92307663,male,38,South,14
21.15384674,female,44,South,13
21.36752129,female,29,South,16
22.72727203,male,48,South,13
18.13725471,female,48,South,13
9.399999619,male,47,South,6
8.835759163,female,27,South,13
13.94230747,male,58,South,9
10.96153831,female,48,South,16
25.5,female,64,South,18
14.03846169,male,57,South,16
12.98076916,female,45,West,16
18.75,male,44,West,14
4.273504257,female,31,Northeast,12
16.48351669,male,32,Northeast,12
33.65384674,female,48,South,16
38.46154022,male,50,South,18
31.25,male,41,South,12
8.461538315,female,24,South,16
9.340659142,female,31,South,13
32.69230652,female,58,South,18
22.22222137,male,54,West,14
21.47692299,male,58,West,14
38.46154022,male,47,West,16
10.57692337,female,31,South,12
16.82692337,female,54,South,12
9.615385056,male,52,South,12
11.4285717,female,40,Midwest,14
10.38461494,male,40,Midwest,12
22.0979023,male,41,Midwest,14
17.78846169,male,29,Midwest,14
15.38461494,female,52,Midwest,14
23.39743614,male,43,Midwest,12
28.20512772,female,59,Midwest,16
5.982905865,male,50,Midwest,12
17.78846169,female,45,Midwest,16
27.47252655,female,46,West,12
16.66666603,male,25,West,13
7.692307472,male,26,South,12
24.03846169,male,56,West,19
